sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean,year
replication,timing_rROD,paper_statistical,r_LH,0,243,243,1.0,-5.780087918377419e-05,-0.014565821554311097,-1.4565821554311096,0.03058231573088789,3.058231573088789,-0.47628249222473806,0.4897119341563786,-0.05006244975371288,-5.780087918377419e-05,-0.5780087918377419,-0.4677001227433026,0.6404199486343531,2012
replication,always_long,paper_statistical,r_LH,0,243,243,1.0,-2.703996178122036e-06,-0.0006814070368867531,-0.06814070368867531,0.030596104026769634,3.0596104026769635,-0.022271039354898436,0.48148148148148145,-0.04038801202132336,-2.703996178122036e-06,-0.02703996178122036,-0.02186972649624912,0.9825698950590211,2012
replication,timing_rONFH,paper_statistical,r_LH,0,245,245,1.0,0.00025030277720345805,0.06307629985527143,6.307629985527143,0.02898280988882153,2.898280988882153,2.176334872196071,0.5183673469387755,-0.01790925265983956,0.00025030277720345805,2.5030277720345806,2.1458951231089776,0.032868253440325734,2013
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,245,185,0.7551020408163265,0.00030051435540244607,0.07572961756141641,7.572961756141641,0.02454718480819883,2.454718480819883,3.0850632426135687,0.4204081632653061,-0.011879655500114605,0.00030051435540244607,3.005143554024461,3.0419133798683133,0.002607537046485975,2013
replication,timing_rROD,paper_statistical,r_LH,0,245,245,1.0,0.00041162671616683206,0.10372993247404168,10.372993247404168,0.028512859281128566,2.8512859281128566,3.6380052751389984,0.5510204081632653,-0.0073923435208715915,0.00041162671616683206,4.11626716166832,3.5871215765099316,0.00040389829942899524,2013
replication,always_long,paper_statistical,r_LH,0,245,245,1.0,-0.00010473216364318348,-0.026392505238082235,-2.6392505238082236,0.02920754483127503,2.920754483127503,-0.9036194377358795,0.4857142857142857,-0.055416545167426334,-0.00010473216364318348,-1.0473216364318347,-0.8909807812008466,0.37381719509323563,2013
replication,timing_rONFH,paper_statistical,r_LH,0,239,239,1.0,3.630260087812262e-05,0.0091482554212869,0.91482554212869,0.027222313381120723,2.7222313381120724,0.33605723706168994,0.4602510460251046,-0.025298752928493817,3.630260087812262e-05,0.3630260087812262,0.3272743225405777,0.7437480837190087,2014
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,239,175,0.7322175732217573,0.00010548507655572759,0.026582239292043352,2.6582239292043353,0.023560987539079783,2.356098753907978,1.1282311171359998,0.3472803347280335,-0.018019966396707887,0.00010548507655572759,1.0548507655572759,1.0987446000518717,0.2729897288867009,2014
replication,timing_rROD,paper_statistical,r_LH,0,239,239,1.0,0.00018453364815894095,0.04650247933605312,4.650247933605312,0.027069734368121382,2.706973436812138,1.717877194643501,0.48535564853556484,-0.02405595142613981,0.00018453364815894095,1.8453364815894095,1.6729801744506216,0.09564508414401551,2014
replication,always_long,paper_statistical,r_LH,0,239,239,1.0,-4.7397885518780034e-05,-0.011944267150732569,-1.1944267150732568,0.027217996527467255,2.7217996527467254,-0.4388371178855474,0.5230125523012552,-0.029926630052955705,-4.7397885518780034e-05,-0.47397885518780036,-0.4273680332475265,0.6694976823749137,2014
replication,timing_rONFH,paper_statistical,r_LH,0,246,246,1.0,3.678877945469444e-06,0.0009270772422582999,0.09270772422582998,0.03833058310974328,3.833058310974328,0.024186358960520103,0.44308943089430897,-0.042533585584140665,3.678877945469444e-06,0.036788779454694436,0.023896691517592165,0.9809544648058564,2015
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,246,186,0.7560975609756098,8.087158241914e-05,0.020379638769623277,2.0379638769623276,0.03331733929488307,3.331733929488307,0.6116826613688571,0.34552845528455284,-0.0442961947682885,8.087158241914e-05,0.8087158241914,0.6043568562449319,0.5461656576258145,2015
replication,timing_rROD,paper_statistical,r_LH,0,246,246,1.0,0.00016476043574628597,0.04151962980806406,4.151962980806406,0.03824092457247037,3.8240924572470374,1.0857381266862471,0.491869918699187,-0.051616787960161115,0.00016476043574628597,1.6476043574628596,1.0727348057911947,0.28444560283417575,2015
replication,always_long,paper_statistical,r_LH,0,246,246,1.0,-8.842874886961575e-05,-0.02228404471514317,-2.2284044715143168,0.03830480952572221,3.830480952572221,-0.5817557897051837,0.47560975609756095,-0.05497264406796587,-8.842874886961575e-05,-0.8842874886961575,-0.5747884031594248,0.5659618362723222,2015
replication,timing_rONFH,paper_statistical,r_LH,0,247,247,1.0,-0.00011041863487615851,-0.027825495988791943,-2.782549598879194,0.028168301074723893,2.816830107472389,-0.987830111407054,0.4534412955465587,-0.04451133236267146,-0.00011041863487615851,-1.104186348761585,-0.9779811105708414,0.32904443450155485,2016
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,247,187,0.757085020242915,-0.00011052998136873393,-0.02785355530492095,-2.785355530492095,0.02510975640717757,2.510975640717757,-1.1092722228463783,0.32793522267206476,-0.04238759767010447,-0.00011052998136873393,-1.1052998136873393,-1.0982124030208418,0.27318546950723377,2016
replication,timing_rROD,paper_statistical,r_LH,0,247,247,1.0,-0.00011989951623448567,-0.03021467809109039,-3.0214678091090392,0.02815849208593664,2.815849208593664,-1.0730218791147799,0.4331983805668016,-0.04277524264312771,-0.00011989951623448567,-1.1989951623448567,-1.0623234874959793,0.28913061141480867,2016
replication,always_long,paper_statistical,r_LH,0,247,247,1.0,0.00010744878619416271,0.027077094120929006,2.7077094120929006,0.02817120694318473,2.817120694318473,0.9611620182102132,0.5384615384615384,-0.023361936749006218,0.00010744878619416271,1.0744878619416272,0.9515789072969365,0.3422445792935189,2016
replication,timing_rONFH,paper_statistical,r_LH,0,245,245,1.0,-9.889144891576493e-05,-0.02492064512677276,-2.4920645126772762,0.016803858398890006,1.6803858398890006,-1.4830311310180355,0.4326530612244898,-0.03213001667667292,-9.889144891576493e-05,-0.9889144891576492,-1.4622884153205264,0.1449489732780347,2017
