N,abs_value,bad_price_rows,calendar_close_clock,check,current_raw_symbol,detail,drop_reason,duplicate_rows,end_date,equation,expected_source_clock,gap_days,handling,include,item,missing_boundary_sources,newey_west_lag_rule,ny_date,p_close,p_close_minus_30,p_close_minus_60,p_open_plus_30,p_previous_close,prediction_date,previous_close_raw_symbol,previous_trade_date,record_type,rows,sample,severity,source_close_ts_new_york,source_close_ts_utc,start_date,status,symbol,trade_date,training_cutoff_date,utc_date,value,variable,weekday
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-08-14,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-08-15,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-08-21,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-08-22,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-08-28,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-08-29,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-09-04,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-09-05,,,,,
,,,,,,,calendar_early_close_before_effective_close,,,,,,,False,,"close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-09-06,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-09-11,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-09-12,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-09-18,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-09-19,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-09-25,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-09-26,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-10-02,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-10-03,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-10-09,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-10-10,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-10-16,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-10-17,,,,,
,,,,,,,calendar_closed,,,,,,,False,,"window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open",,,,,,,,,,,missing_boundary,,,,,,,,CL.v.0,2021-10-23,,,,,
